(6,200026306) 200417609 200017588 200083203 200203419 200251220 200073166 200172701 200055768 200095068 200069063 200009836 200064149 200099870 200179881 200135201 200038629 200121064 200011155 200038293 200102909 200236271 200022910 200013546 200093591 200030081 200021553 200284613 200112299 200116402 200152772 200239398 200292467 200113483 200011860 200299905 200132446 200095086 200235227 200339490 200135874 200370560 200321656 200077497 200217245 200181650 200049387 200019279 200027520 200368158 200059289 200310322 200026901 200102617 200061830 200107786 200084491 200099210 200187260 200109523 200275998 200004779 200366863 200000860 200018888 200117412 200073863 200113983 200110743 200133448 200113930 200079595 200169085 200085511 200017524 200313766 200011530 200043826 200245736 200010744 200059224 200132765 200288330 200018066 200068955 200063138 200077300 200038389 200090502 200107440 200097496 200064446 200047911 200422692 200082945 200047372 200053508 200261647 200042169 200115110 200135116
(237,200103403) 200050453 200011217 200106251 200110937 200061946 200081211 200258647 200150046 200138317 200013546 200190054 200016859 200081048 200168388 200385071 200307568 200078881 200337063 200116242 200036784 200146427 200082945 200017776 200125399 200179881 200073166 200101954 200011266 200095532 200150739 200136589 200145256 200011040 200375406 200036561 200109817 200197453 200278655 200107072 200138173 200172272 200441475 200172098 200050973 200088350 200141814 200290656 200025745 200460359 200099709 200357953 200019012 200028419 200039087 200046739 200112702 200083475 200275854 200008763 200027188 200346294 200055936 200024019 200078194 200098724 200370560 200052172 200022719 200030946 200187260 200029329 200092095 200118487 200032844 200008531 200032973 200098345 200079431 200129996 200197048 200351541 200039900 200155183 200374228 200278160 200069089 200058428 200239829 200014872 200104215 200283073 200053508 200099918 200043850 200107142 200231194 200062994 200034881 200019424 200110506
(454,200199326) 200031235 200116195 200094528 200099476 200037310 200130023 200169348 200069562 200190450 200132765 200313224 200156540 200258647 200158012 200016887 200398514 200052172 200137262 200074361 200043826 200162557 200317422 200019023 200018110 200113384 200134789 200059289 200121959 200020376 200116242 200055768 200158349 200218828 200109523 200324570 200061830 200108775 200002886 200061985 200099843 200063197 200157241 200121498 200364193 200155186 200118761 200021304 200017254 200047616 200121050 200003370 200428533 200012309 200021882 200083807 200105726 200035065 200069213 200129996 200076491 200137472 200223513 200050453 200044819 200253364 200069063 200182455 200134987 200139060 200216999 200161381 200125399 200059363 200038298 200029255 200089207 200150863 200072990 200173453 200146055 200102335 200146427 200097496 200460113 200352121 200138173 200117026 200227752 200380741 200187362 200376017 200047488 200396206 200031128 200021363 200133699 200116236 200292299 200234223 200069089
(474,200104248) 200105594 200022698 200474511 200396206 200028559 200308203 200151120 200069240 200152441 200080536 200014814 200077050 200009327 200015280 200064435 200000860 200077497 200087085 200021770 200079275 200031235 200175416 200125120 200073264 200028768 200075302 200023687 200047616 200042071 200222188 200032607 200221217 200049200 200322546 200118373 200010239 200051209 200129040 200123588 200054269 200028648 200015478 200335131 200137262 200077300 200087782 200065009 200163220 200225644 200222166 200198117 200059635 200022274 200417609 200140878 200388511 200149748 200215974 200080822 200104975 200228456 200236995 200047372 200219396 200388500 200078237 200314941 200090323 200098415 200020431 200340996 200251220 200191490 200375406 200059289 200049929 200001356 200025885 200057549 200366863 200041992 200038298 200037199 200105993 200072801 200113983 200036427 200103152 200033919 200077854 200085618 200436132 200321674 200017510 200371142 200082925 200082945 200069063 200047797 200166973
(325,200313260) 200082925 200037455 200323581 200162387 200283073 200059289 200070300 200088046 200033170 200161457 200059311 200373373 200038293 200040418 200252121 200443414 200008794 200243303 200023232 200000556 200193307 200092016 200017762 200117565 200088880 200089207 200099325 200170022 200138252 200134872 200135201 200195811 200182534 200051231 200048957 200152441 200043072 200058213 200136384 200008531 200237420 200028665 200022274 200019319 200382668 200029002 200113983 200008969 200076470 200042071 200005031 200099476 200236995 200047911 200503438 200107072 200264043 200012309 200078881 200247601 200034881 200328627 200026845 200107712 200092343 200129926 200088486 200061402 200018308 200111734 200102909 200277668 200013269 200134987 200310741 200011155 200000607 200090502 200037423 200247153 200037310 200082945 200385428 200016371 200109552 200004417 200012975 200069191 200179881 200318320 200134765 200110937 200008534 200095606 200032420 200052358 200277345 200030779 200158012 200102734
(164,200143344) 200026257 200052172 200078237 200171094 200222519 200316666 200046267 200049477 200091661 200225644 200310322 200215425 200109880 200034881 200128959 200236271 200113234 200050535 200105260 200022462 200351925 200054269 200028094 200216824 200066703 200010840 200107072 200135201 200174222 200436132 200092016 200076491 200166973 200000860 200027733 200219820 200150384 200067733 200029704 200117372 200321656 200059289 200113229 200277978 200066929 200388397 200034886 200158349 200039840 200010096 200047354 200179881 200000749 200000931 200167760 200174930 200441475 200004178 200078194 200292467 200021171 200162387 200013269 200104354 200225857 200059965 200226218 200037139 200046967 200069038 200229464 200037336 200018066 200367768 200219373 200233830 200082925 200340996 200176511 200064635 200041593 200097589 200090142 200073488 200111231 200084491 200020155 200002496 200108775 200150987 200052365 200067422 200067781 200080675 200276485 200030366 200139555 200033921 200095532 200008763
(372,200118761) 200396206 200191490 200020048 200010239 200091720 200017762 200010125 200170022 200078881 200069240 200045069 200028165 200236271 200028665 200045268 200083203 200136384 200020184 200022910 200089177 200301754 200314941 200135201 200069633 200053447 200207872 200071373 200078575 200210667 200012849 200029493 200090739 200261214 200058708 200225889 200139227 200008531 200059965 200073488 200088486 200042169 200427604 200295666 200136292 200017002 200026773 200357953 200078747 200063812 200073107 200032522 200025621 200039864 200077978 200039087 200063477 200109552 200081048 200292467 200012619 200094164 200369800 200052366 200042491 200155699 200275998 200059056 200099709 200135390 200290656 200313260 200090975 200129926 200058213 200188329 200083207 200250549 200253364 200198117 200099843 200169307 200020145 200082486 200485256 200106232 200119192 200038629 200047616 200130023 200178262 200373373 200105357 200033573 200074301 200013253 200319064 200033568 200024978 200321656 200105670
(65,200027208) 200370046 200085618 200077854 200102734 200061402 200253459 200483538 200037310 200128959 200139227 200162894 200078881 200055936 200017254 200055796 200041593 200025962 200109880 200072801 200095068 200029251 200381598 200092066 200068063 200145573 200138252 200066241 200137575 200073362 200388397 200014911 200170022 200054269 200145150 200254299 200061946 200162873 200436132 200043826 200035267 200092660 200034499 200137629 200245736 200067733 200365518 200303853 200014872 200005031 200035065 200137472 200010744 200306038 200069983 200362346 200334417 200084491 200103152 200110506 200099325 200308640 200072308 200073825 200011266 200419300 200140771 200011040 200364193 200025947 200116195 200382668 200112702 200216824 200022719 200029002 200313260 200092095 200217245 200019424 200179881 200031083 200028377 200088753 200064635 200039900 200113930 200048365 200023232 200016371 200103679 200185439 200150380 200034510 200360252 200029939 200056366 200251220 200062542 200108775 200041992
(374,200082102) 200101041 200100315 200028665 200089725 200002496 200047616 200112691 200017126 200036634 200033921 200198003 200348549 200090502 200110506 200178856 200176511 200044587 200214165 200128959 200071480 200098934 200073927 200028419 200104248 200202891 200027221 200094164 200315987 200132546 200277345 200066703 200047326 200190054 200155699 200166118 200088348 200167202 200216999 200078897 200019012 200207872 200216237 200090739 200055227 200069202 200062994 200008763 200416121 200162998 200018762 200077050 200292299 200423805 200013253 200038953 200038641 200107440 200052267 200182455 200078088 200002886 200010481 200050733 200052366 200090323 200108383 200222273 200246875 200017586 200362346 200121930 200137364 200145573 200048463 200076470 200069214 200047354 200020816 200037139 200013320 200111734 200064435 200119319 200390074 200036797 200082594 200079506 200259573 200380741 200099918 200137629 200021887 200213191 200033573 200170022 200018387 200015478 200208583 200000556 200063197
(457,200082102) 200031750 200041593 200016884 200082945 200117881 200019666 200136384 200271224 200070522 200054184 200078897 200108105 200101101 200091720 200031083 200024978 200100101 200132155 200087748 200014106 200088333 200460359 200118487 200088350 200000749 200416121 200253032 200017348 200003595 200015416 200029301 200073166 200086317 200195147 200280905 200214165 200116236 200010306 200096485 200024952 200046059 200108775 200104248 200069214 200288330 200019023 200098724 200013982 200021882 200052267 200175416 200275998 200008782 200045940 200095532 200042169 200222273 200028377 200176511 200187362 200089932 200101104 200423913 200058407 200047372 200043850 200353342 200064635 200292467 200155021 200095606 200436132 200339490 200031235 200121490 200088348 200016213 200374228 200043703 200028165 200415097 200174222 200071373 200170186 200034499 200208583 200029679 200105670 200172701 200114448 200081968 200119319 200020816 200031207 200036869 200322546 200027733 200077300 200223513 200146427
